adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Violent,Backdrop Image,Trailer Link
False,/lgkPzcOSnTvjeMnuFzozRO5HHw1.jpg,"[16, 10751, 35, 878]",519182,en,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",59.318,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,2024-06-20,Despicable Me 4,False,7.053,2665,0,https://image.tmdb.org/t/p/original/lgkPzcOSnTvjeMnuFzozRO5HHw1.jpg,https://www.youtube.com/watch?v=LtNYaH61dXY
False,/kHrG1h9eDhWbRkI0ZXMYlugotj4.jpg,"[18, 80, 27]",59068,it,Suor Emanuelle,"Sister Emanuelle and Sister Nanà go to meet Mr. Cazzabriga, who has a problem: his wild-child daughter, Monica, who he wants to send to a Catholic school to remove her from temptations around the house.",13.1356,/eRmBJGmljHY9o7OHpcmPfdMKqQg.jpg,1977-08-10,Sister Emanuelle,False,5.2,49,1,https://image.tmdb.org/t/p/original/kHrG1h9eDhWbRkI0ZXMYlugotj4.jpg,No Trailer Available
False,/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,"[12, 35, 10751, 14]",118,en,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",13.6679,/iKP6wg3c6COUe8gYutoGG7qcPnO.jpg,2005-07-13,Charlie and the Chocolate Factory,False,7.042,15404,0,https://image.tmdb.org/t/p/original/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,https://www.youtube.com/watch?v=p6JAQ2aoXm0
False,/wSJHuSD7ojzoXifWjOAjxV7UpEL.jpg,"[10751, 16, 10402, 12]",354912,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",24.8414,/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,2017-10-27,Coco,False,8.2,19863,0,https://image.tmdb.org/t/p/original/wSJHuSD7ojzoXifWjOAjxV7UpEL.jpg,https://www.youtube.com/watch?v=_TLXORFumu0
False,/8JqwRue6rKwj2j8Ous9zifmtwvW.jpg,"[10749, 35]",1204892,en,Picture This,"Single and without a man on the horizon, Pia runs a failing photography studio in London with her best friend Jay. As her sister Sonal prepares for marriage and her mother Laxmi urges her to partner up, a spiritual guru predicts Pia will meet the love of her life among her next five dates. With her family intervening, Pia embarks on a hilarious yet heartfelt quest for love.",14.3774,/r8mUV5bJlUQrco0XWYHUiSVzgdh.jpg,2025-03-05,Picture This,False,6.1,99,0,https://image.tmdb.org/t/p/original/8JqwRue6rKwj2j8Ous9zifmtwvW.jpg,https://www.youtube.com/watch?v=7wWkGWXIshA
False,/z354BaTVzKj7E60WLzDoSmUuO4u.jpg,"[18, 28, 10752]",616,en,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",7.9459,/lsasOSgYI85EHygtT5SvcxtZVYT.jpg,2003-12-05,The Last Samurai,False,7.588,7010,1,https://image.tmdb.org/t/p/original/z354BaTVzKj7E60WLzDoSmUuO4u.jpg,https://www.youtube.com/watch?v=QZpQrc0R6J0
False,/igIevSzaaOjsLh8zXCKY3UuDQsJ.jpg,"[16, 10751, 14]",717196,fi,Niko ja Myrskyporojen arvoitus,"Niko the reindeer joins his father in Santa's Flying Forces, but when Santa's sleigh is stolen by an acquaintance, Niko must find it in time for Christmas.",18.7804,/qqt2atvzPJJBvtAAHtwXKO11loQ.jpg,2024-10-07,Niko: Beyond the Northern Lights,False,7.92,25,0,https://image.tmdb.org/t/p/original/igIevSzaaOjsLh8zXCKY3UuDQsJ.jpg,https://www.youtube.com/watch?v=t7IyJPZKzRc
False,/mkXwF7FFWpf2dkOGCzQoeWX7M6R.jpg,"[80, 18, 53]",6977,en,No Country for Old Men,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",13.208,/bj1v6YKF8yHqA489VFfnQvOJpnc.jpg,2007-06-13,No Country for Old Men,False,7.944,12291,1,https://image.tmdb.org/t/p/original/mkXwF7FFWpf2dkOGCzQoeWX7M6R.jpg,https://www.youtube.com/watch?v=A0oNrgumrlE
False,/oXHs6zSbNJCFyfULEVRQaRyey8H.jpg,"[28, 27, 53]",1029235,en,Azrael,"In a world where no one speaks, a devout female hunts down a young woman who has escaped her imprisonment. Recaptured by its ruthless leaders, Azrael is due to be sacrificed to pacify an ancient evil deep within the surrounding wilderness.",23.3849,/qpdFKDvJS7oLKTcBLXOaMwUESbs.jpg,2024-09-27,Azrael,False,6.063,277,1,https://image.tmdb.org/t/p/original/oXHs6zSbNJCFyfULEVRQaRyey8H.jpg,https://www.youtube.com/watch?v=-kKSxFDcwKw
False,/7Iz55ystlGDNlavsKnP7iaJeLma.jpg,"[18, 10749, 53]",216015,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",22.52,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,2015-02-11,Fifty Shades of Grey,False,5.881,11930,0,https://image.tmdb.org/t/p/original/7Iz55ystlGDNlavsKnP7iaJeLma.jpg,https://www.youtube.com/watch?v=6FDTMRK7-24
False,/ykA6EZ1sONECr1z7a5j7BEzdwYy.jpg,[18],27449,en,Baby Face,"A young woman uses her body and her sexuality to help her climb the social ladder, but soon begins to wonder if her new status will ever bring her happiness.",24.468,/dVsv4r90o1gJkNxkpaQ8qxa6G4x.jpg,1933-07-13,Baby Face,False,7.3,127,0,https://image.tmdb.org/t/p/original/ykA6EZ1sONECr1z7a5j7BEzdwYy.jpg,https://www.youtube.com/watch?v=8uI4eij-K0Q
False,/nEuPSz6LhmrtYp7K56dbsmomuqA.jpg,"[28, 12, 53, 10752]",1370,en,Rambo III,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",6.0275,/1eSQvGuD25ezKaiaQsyDDG3e9iN.jpg,1988-05-24,Rambo III,False,6.196,3233,1,https://image.tmdb.org/t/p/original/nEuPSz6LhmrtYp7K56dbsmomuqA.jpg,https://www.youtube.com/watch?v=SMLUwNSVX5Y
False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,"[878, 12, 28, 35]",447365,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",18.9156,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,2023-05-03,Guardians of the Galaxy Vol. 3,False,7.948,7240,0,https://image.tmdb.org/t/p/original/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,https://www.youtube.com/watch?v=AAE5VZktooM
False,/6dC7ULfiutxwEAs7LjWHL2Tc7Zv.jpg,"[27, 35]",1124620,en,The Monkey,"When twin brothers find a mysterious wind-up monkey, a series of outrageous deaths tear their family apart. Twenty-five years later, the monkey begins a new killing spree forcing the estranged brothers to confront the cursed toy.",60.3463,/yYa8Onk9ow7ukcnfp2QWVvjWYel.jpg,2025-02-14,The Monkey,False,5.9,350,1,https://image.tmdb.org/t/p/original/6dC7ULfiutxwEAs7LjWHL2Tc7Zv.jpg,https://www.youtube.com/watch?v=husMGbXEIho
True,,"[18, 10749]",1149824,id,Tante Siska Part 3,,28.551,/xkMtWd71MLju7qQH8J6sdpf48Al.jpg,2023-06-30,Tante Siska Part 3,False,8.0,1,0,NO POSTER AVAILABLE,No Trailer Available
False,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,"[16, 10751, 12, 18, 35]",150540,en,Inside Out,"When 11-year-old Riley moves to a new city, her Emotions team up to help her through the transition. Joy, Fear, Anger, Disgust and Sadness work together, but when Joy and Sadness get lost, they must journey through unfamiliar places to get back home.",23.4439,/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,2015-06-17,Inside Out,False,7.911,22392,0,https://image.tmdb.org/t/p/original/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,https://www.youtube.com/watch?v=1HFv47QHWJU
False,/2ANHqBhbAhyIBRTLSVfENskpxon.jpg,"[80, 27, 53]",1029281,en,Strange Darling,Nothing is what it seems when a twisted one-night stand spirals into a serial killer’s vicious murder spree.,13.3306,/kWNCRgt3ocv19bYO0sk7TRuZuFY.jpg,2024-08-22,Strange Darling,False,6.933,473,1,https://image.tmdb.org/t/p/original/2ANHqBhbAhyIBRTLSVfENskpxon.jpg,https://www.youtube.com/watch?v=F_F3f_Fqtrc
False,/fquVJ2v5NAW96sRfFAw4vXR5zla.jpg,[27],814889,en,Never Let Go,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",27.4257,/iwUoM3y77fov7bKyFMwpGMzRHyn.jpg,2024-09-18,Never Let Go,False,6.171,407,1,https://image.tmdb.org/t/p/original/fquVJ2v5NAW96sRfFAw4vXR5zla.jpg,https://www.youtube.com/watch?v=-H3yhfkJBnQ
False,/4hLstNPnQXNhX3MfNPuGdGogE7i.jpg,"[35, 14, 27]",1153714,en,Death of a Unicorn,"A father and daughter accidentally hit and kill a unicorn while en route to a weekend retreat, where his billionaire boss seeks to exploit the creature’s miraculous curative properties.",15.757,/66sec2j6gubu2rD9hsXshomq7ix.jpg,2025-03-27,Death of a Unicorn,False,6.304,23,0,https://image.tmdb.org/t/p/original/4hLstNPnQXNhX3MfNPuGdGogE7i.jpg,https://www.youtube.com/watch?v=aQOle3MHnGs
False,/x8Kdi1OJbewkeGuijcSmUWrYyk2.jpg,"[28, 35, 10751, 878]",926670,en,Henry Danger: The Movie,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",48.8587,/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,2025-01-17,Henry Danger: The Movie,False,7.8,191,0,https://image.tmdb.org/t/p/original/x8Kdi1OJbewkeGuijcSmUWrYyk2.jpg,https://www.youtube.com/watch?v=Rcc9veq0JgM
False,/sIZQA3FrXdVR5E6M3ctrAqitiQS.jpg,"[18, 10752, 36]",14574,en,The Boy in the Striped Pyjamas,"When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.",12.1935,/sLwYSEVVV3r047cjrpRAbGgNsfL.jpg,2008-05-07,The Boy in the Striped Pyjamas,False,7.827,7293,1,https://image.tmdb.org/t/p/original/sIZQA3FrXdVR5E6M3ctrAqitiQS.jpg,https://www.youtube.com/watch?v=uwysOfnX2Qg
False,/9vAoubhoZE8aSkUZoSfxs3UWZhO.jpg,"[53, 28, 80]",156022,en,The Equalizer,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",19.4246,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,2014-09-24,The Equalizer,False,7.279,9262,1,https://image.tmdb.org/t/p/original/9vAoubhoZE8aSkUZoSfxs3UWZhO.jpg,https://www.youtube.com/watch?v=BP_FwE0Z7no
False,/tPaurpIUskVji5vwV0dhy9pq4Vs.jpg,"[10751, 16, 12, 35]",953,en,Madagascar,Four animal friends get a taste of the wild life when they break out of captivity at the Central Park Zoo and wash ashore on the island of Madagascar.,13.2557,/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg,2005-05-25,Madagascar,False,6.908,11040,0,https://image.tmdb.org/t/p/original/tPaurpIUskVji5vwV0dhy9pq4Vs.jpg,https://www.youtube.com/watch?v=dm-eiFVtRws
False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 35, 14, 12, 10751]",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,13.6377,/9x4i9uKGXt8IiiIF5Ey0DIoY738.jpg,2021-06-17,Luca,False,7.807,8480,0,https://image.tmdb.org/t/p/original/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,https://www.youtube.com/watch?v=mYfJxlgR2jw
False,/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,"[28, 53, 80]",603692,en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.",29.3793,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg,2023-03-22,John Wick: Chapter 4,False,7.722,6948,1,https://image.tmdb.org/t/p/original/7I6VUdPj6tQECNHdviJkUHD2u89.jpg,https://www.youtube.com/watch?v=yjRHZEUamCc
False,/wNfo4jTlzLPcWc68xxw8VnBJjae.jpg,"[16, 10751, 10749, 10752]",629078,ur,گلاس ورکر,A young glassworker-in-training living with his pacifist father finds his apprenticeship upended by an impending war and the arrival of an army colonel to their seaside town.,34.9695,/Aj4IhLVphVwKuZrE5EcSGTUMmk2.jpg,2024-07-26,The Glassworker,False,8.1,12,0,https://image.tmdb.org/t/p/original/wNfo4jTlzLPcWc68xxw8VnBJjae.jpg,https://www.youtube.com/watch?v=mTuPHCyV6mw
False,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,"[16, 35, 10751, 12]",14160,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",15.873,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,2009-05-28,Up,False,7.957,20537,0,https://image.tmdb.org/t/p/original/hGGC9gKo7CFE3fW07RA587e5kol.jpg,https://www.youtube.com/watch?v=AkdXuDAP2Ts
False,/cP16wq0P6f4in8vg2eTlqLSnaAH.jpg,"[28, 35, 53]",1195506,en,Novocaine,"When the girl of his dreams is kidnapped, everyman Nate turns his inability to feel pain into an unexpected strength in his fight to get her back.",32.267,/xmMHGz9dVRaMY6rRAlEX4W0Wdhm.jpg,2025-03-12,Novocaine,False,6.983,151,0,https://image.tmdb.org/t/p/original/cP16wq0P6f4in8vg2eTlqLSnaAH.jpg,https://www.youtube.com/watch?v=99BLnkAlC1M
False,/ujtLvjVCBpgouQTyEG4qNVTxlXi.jpg,"[53, 80, 9648]",1210938,ko,계시록,A pastor who believes in divine revelation and a detective haunted by visions pursue a missing person case — exposing their own demons in the process.,37.7762,/ak0HlRVsVzh8mvwIUZpZr0z6uqW.jpg,2025-03-20,Revelations,False,6.42,81,1,https://image.tmdb.org/t/p/original/ujtLvjVCBpgouQTyEG4qNVTxlXi.jpg,https://www.youtube.com/watch?v=5XcVSWOKVsY
True,/iXYASFeFKguicjFbshPj1sHiN9P.jpg,[99],1017590,ja,リピーター続出！手加減なし！発射無制限！追撃騎乗位！ 綺麗なギャルエステティシャンがドスケベな指と舌とデカ尻で金玉空っぽになるまでヌイてくれる常に密着種搾りメンズエステ AIKA,"God hand esthetician rumored to be addictive once you receive the treatment! Skillful fingering, licking techniques, and deca-ass close contact massage make a man instantly irresistible! A beautiful gal who specializes in super hip-shaking woman on top posture. ! Recommended for you who want to be a gentle slut! Only a gal's big butt wins!",7.057,/xD6FBeqaMx77s5wmmvAQ2w9OoqU.jpg,2020-10-01,"The Guys Can't Stop Cumming Back! No Mercy! Limitless Orgasms! Aggressive Cowgirl Fucks! Pretty Massage Parlor Slut Will Drain Your Balls Dry with Her Supple Fingers, Tongue, and Big Booty at This Men's Spa AIKA",False,8.0,1,0,https://image.tmdb.org/t/p/original/iXYASFeFKguicjFbshPj1sHiN9P.jpg,No Trailer Available
False,/pkBV1whXgA9mv8UpOXujr0gGTnI.jpg,"[35, 27, 53]",1013482,en,Borderline,A helplessly romantic sociopath escapes from a mental institution and invades the home of a '90s pop superstar. He just wants to be loved; she just wants to survive.,21.5967,/hUrNKVrkMN7sdt0oAioopMcxyoq.jpg,2025-03-14,Borderline,False,5.8,53,1,https://image.tmdb.org/t/p/original/pkBV1whXgA9mv8UpOXujr0gGTnI.jpg,https://www.youtube.com/watch?v=ORHBgSvX_24
False,/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,"[16, 10749, 14, 10751]",10198,en,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",13.0222,/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg,2009-12-08,The Princess and the Frog,False,7.219,5739,0,https://image.tmdb.org/t/p/original/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg,https://www.youtube.com/watch?v=Kw4fSwQbrFo
False,/gFFqWsjLjRfipKzlzaYPD097FNC.jpg,"[28, 80, 53]",1126166,en,Flight Risk,"A U.S. Marshal escorts a government witness to trial after he's accused of getting involved with a mob boss, only to discover that the pilot who is transporting them is also a hitman sent to assassinate the informant. After they subdue him, they're forced to fly together after discovering that there are others attempting to eliminate them.",123.6463,/q0bCG4NX32iIEsRFZqRtuvzNCyZ.jpg,2025-01-22,Flight Risk,False,6.141,572,1,https://image.tmdb.org/t/p/original/gFFqWsjLjRfipKzlzaYPD097FNC.jpg,https://www.youtube.com/watch?v=Cml3CFDBj2s
False,/wwARk7hRIfHfh2n2ubN6N7lvTne.jpg,"[27, 53]",710295,en,Wolf Man,"With his marriage fraying, Blake persuades his wife Charlotte to take a break from the city and visit his remote childhood home in rural Oregon. As they arrive at the farmhouse in the dead of night, they're attacked by an unseen animal and barricade themselves inside the home as the creature prowls the perimeter. But as the night stretches on, Blake begins to behave strangely, transforming into something unrecognizable.",27.2407,/wpSDzTBfF0Eeo5lzu2w9FTujGqd.jpg,2025-01-15,Wolf Man,False,6.4,548,1,https://image.tmdb.org/t/p/original/wwARk7hRIfHfh2n2ubN6N7lvTne.jpg,https://www.youtube.com/watch?v=kAw4PH2IQgo
